,symbol,name
0,830946,森萱医药
1,301089,拓新药业
2,873167,新赣江
3,300434,金石亚药
4,301211,亨迪药业
5,002900,哈三联
6,000756,新华制药
7,688117,圣诺生物
8,300584,海辰药业
9,430017,星昊医药
10,002923,润都股份
11,832566,梓橦宫
12,301075,多瑞医药
13,002370,亚太药业
14,430478,峆一药业
15,000566,海南海药
16,600664,哈药股份
17,688221,前沿生物-U
18,300583,赛托生物
19,600789,鲁抗医药
20,300723,一品红
21,000963,华东医药
22,603538,美诺华
23,002437,誉衡药业
24,002019,亿帆医药
25,605116,奥锐特
26,002294,信立泰
27,002940,昂利康
28,603811,诚意药业
29,688356,键凯科技
30,603456,九洲药业
31,600267,XD海正药
32,002365,永安药业
33,301277,新天地
34,600613,神奇制药
35,002793,罗欣药业
36,603229,奥翔药业
37,000766,通化金马
38,688192,迪哲医药-U
39,000953,河化股份
40,300158,振东制药
41,300630,普利退
42,300966,共同药业
43,600812,华北制药
44,002399,海普瑞
45,603351,威尔药业
46,603707,健友股份
47,300199,翰宇药业
48,002102,能特科技
49,300942,易瑞生物
50,300086,康芝药业
51,002550,千红制药
52,600513,联环药业
53,300016,北陆药业
54,300110,华仁药业
55,000788,北大医药
56,301281,科源制药
57,300497,富祥药业
58,300401,花园生物
59,832735,德源药业
60,000908,*ST景峰
61,000153,丰原药业
62,300267,尔康制药
63,002393,力生制药
64,000597,东北制药
65,000952,广济药业
66,688513,苑东生物
67,688247,宣泰医药
68,300194,福安药业
69,300006,莱美药业
70,688670,金迪克
71,301258,富士莱
72,688799,华纳药厂
73,300705,九典制药
74,600521,华海药业
75,300573,兴齐眼药
76,605177,东亚药业
77,003020,立方制药
78,603367,辰欣药业
79,600062,华润双鹤
80,301130,西点药业
81,002020,京新药业
82,600196,复星医药
83,688321,微芯生物
84,002755,奥赛康
85,688505,复旦张江
86,600488,津药药业
87,002099,海翔药业
88,688189,南新制药
89,002082,万邦德
90,601089,福元医药
91,300254,仟源医药
92,600420,国药现代
93,002262,恩华药业
94,603222,济民健康
95,603669,灵康药业
96,301246,宏源药业
97,301507,民生健康
98,000739,普洛药业
99,603207,小方制药
100,688578,艾力斯
101,603520,司太立
102,001367,海森药业
103,002773,康弘药业
104,300111,向日葵
105,000813,德展健康
106,002001,新 和 成
107,300363,博腾股份
108,600079,人福医药
109,600851,海欣股份
110,900917,海欣Ｂ股
111,002422,科伦药业
112,002332,仙琚制药
113,600276,恒瑞医药
114,600380,健康元
115,603168,莎普爱思
116,300636,同和药业
117,002898,*ST赛隆
118,300558,贝达药业
119,688166,博瑞医药
120,688266,泽璟制药-U
121,605507,国邦医药
122,688566,吉贝尔
123,600216,浙江医药
124,688091,上海谊众
125,688553,汇宇制药-W
126,300702,天宇股份
127,300255,常山药业
128,002675,东诚药业
129,000513,丽珠集团
130,688131,皓元医药
131,900904,神奇B股
132,603676,卫信康
133,000623,吉林敖东
134,688690,纳微科技
135,300725,药石科技
136,000931,中 关 村
137,688658,悦康药业
138,002653,海思科
139,300452,山河药辅
140,000915,华特达因
141,002872,ST天圣
142,300381,溢多利
143,300436,广生堂
144,600200,*ST苏吴
145,300233,金城医药
146,836547,无锡晶海
